"707"	"type"	"What Bart thinks would have been a better title for 'Johnny Tremain'"	""	""	""	""	"Johnny Deformed"	""
"708"	"type"	"When Homer tries to 'think unsexy thoughts,' he imagines Barney in a bikini singing this TV theme song"	""	""	""	""	"I Dream of Jeannie"	""
"709"	"type"	"What singer is the voice of the spirit coyote?"	""	""	""	""	"Johnny Cash"	""
"710"	"type"	"What is Homer's boxing introduction theme song?"	""	""	""	""	"Why Cant We Be Friends?"	""
"711"	"type"	"What name is registered on Bart's credit card?"	""	""	""	""	"Santos L. Halper"	""
"712"	"type"	"Which U.S. president celebrated his 40th wedding anniversary at the Maison Derriere?"	""	""	""	""	"Dwight D. Eisenhower"	""
"713"	"type"	"When asked about recycling, Mr. Burns' mental dictionary scrolls through one of these three words?"	""	""	""	""	"Ragamuffin|Redskin|Rutabaga"	""
"714"	"type"	"What is the name of the mental hospital Ned Flanders checks in to?"	""	""	""	""	"Calmwood Mental Hospital"	""
"715"	"type"	"What does Mr. Burns call the snowmobile?"	""	""	""	""	"Horseless Sleigh"	""
"716"	"type"	"What is the name of Homer’s high school principal?"	""	""	""	""	"Harlan Dondelinger"	""
"717"	"type"	"What movie did voice actors Harry Shearer and Hank Azaria co-star in with Matthew Broderick?"	""	""	""	""	"Godzilla"	""
"718"	"type"	"Where did Dr. Nick Riviera attend medical school?"	""	""	""	""	"Hollywood Upstairs Medical College"	""
"719"	"type"	"What name does Homer use on his original food critique in the episode “Guess Who’s Coming to Criticize Dinner?"	""	""	""	""	"Bill"	""
"720"	"type"	"What is the name of the award that Homer “won” in the episode, “Brother Can You Spare Two Dimes”?"	""	""	""	""	"First Annual Montgomery Burns Award for Outstanding Achievement in the Field of Excellence"	""
"721"	"type"	"What is one of the other newspapers the Springfield newspaper merged with?"	""	""	""	""	"The Springfield Times, The Post, The Globe, Herald, Jewish News, or Hot Sex Weekly"	""
"722"	"type"	"What is the name of Krusty’s music album that, “still sits on the shelf” he mentions in the episode “Behind the Laughter”?"	""	""	""	""	"Krustophenia"	""
"723"	"type"	"What does the plaque say on the outside of the entrance to the Retirement Castle?"	""	""	""	""	"Thank you for not discussing the outside world"	""
"724"	"type"	"What was the last event that caused the Simpsons to miss pork chop night?"	""	""	""	""	"The great pig scare of 1987"	""
"725"	"type"	"What is Springfield University’s mascot?"	""	""	""	""	"the Knittany tide"	""
"726"	"type"	"What is Matt Groening's home state?"	""	""	""	""	"Oregon"	""
"727"	"type"	"What animal trapped Lisa & Mr. Burns in the attic of Mr. Burns' mansion?"	""	""	""	""	"Ram"	""
"728"	"type"	"What was the object Mr. Burns needed to get the power plant back from the rich Texan?"	""	""	""	""	"A picture with a smiling child"	""
"729"	"type"	"What is Ogdenville's main export?"	""	""	""	""	"Barley"	""
"730"	"type"	"What is Bart's jazz nickname?"	""	""	""	""	"Tick-Tock"	""
"731"	"type"	"What is the name of Bart's award-winning calf?"	""	""	""	""	"Lou"	""
"732"	"type"	"What does Otto eat in the new version of the Simpsons opening theme?"	""	""	""	""	"Plutonium rod"	""
"733"	"type"	"What about Lisa's?"	""	""	""	""	"Downbeat"	""
"734"	"type"	"What does the Irish judge resemble when Homer & Abe buy a pub in Ireland?"	""	""	""	""	"Mr. Potato Head"	""
"735"	"type"	"What convention does Moe go to in Vermont?"	""	""	""	""	"Wordloaf"	""
"736"	"type"	"Who is the girl Bart meets in North Haverbrook?"	""	""	""	""	"Darcy"	""
"737"	"type"	"What was the name of the romantic getaway the Simspons go to thrice, always on July 4th?"	""	""	""	""	"Cozy Cabins"	""
"738"	"type"	"Who stars as Nathan Detroit in the episode 'Mayored to the Mob'?"	""	""	""	""	"Mark Hamill"	""
"739"	"type"	"Where does Bart want to go when the Simpsons are waiting on stand-by at the airport?"	""	""	""	""	"Transylvania"	""
"740"	"type"	"Who will be profiled on the next episode of Behind the Laughter?"	""	""	""	""	"Huckleberry Hound"	""
"741"	"type"	"How does Bart pass the time on the plane ride over?"	""	""	""	""	"Learning how to speak Spanish"	""
"742"	"type"	"What is the $45 bowling ball that Barney buys from Moe filled with (what kind of drink)?"	""	""	""	""	"Mint Julep"	""
"743"	"type"	"What convention is being held in Springfield?"	""	""	""	""	"The Bi-monthly Science-Fiction Convention (Bi-Mon-Sci-Fi-Con)"	""
"744"	"type"	"What movie does Homer see that turns him on to dueling in 'E-I-E-I-(annoyed grunt)?"	""	""	""	""	"The Poke of Zorro"	""
"745"	"type"	"What is the risque kids show that Bart watches?"	""	""	""	""	"Teleboobies"	""
"746"	"type"	"Who does Homer settle for 'taking it out on' at the end of the episode?"	""	""	""	""	"Eli Whitney"	""
"747"	"type"	"When Gabriel and the giant tree fall into the canyon, who/what is threatening his safety?"	""	""	""	""	"wolves and cougars"	""
"748"	"type"	"What is the name of the star kicker who breaks his leg?"	""	""	""	""	"Anton Lubchenko"	""
"749"	"type"	"Who returns and is waiting for Homer after he has successfully rebuilt his family's unity?"	""	""	""	""	"Amber and Ginger"	""
"750"	"type"	"What is the name of Homer's halftime float?"	""	""	""	""	"A Tribute to Hazing"	""
"751"	"type"	"What is the name of Lisa's tell-all book?"	""	""	""	""	"Where Are my Residuals?"	""
"752"	"type"	"What does Moe's alma mater turn out to be in 'Homer the Moe'?"	""	""	""	""	"Swigmore U"	""
"753"	"type"	"What's the name of the elephant that creates fertilizer for Homer's snarky neighbors?"	""	""	""	""	"Petunia"	""
"754"	"type"	"What is the name of the game show the Simpsons compete on?"	""	""	""	""	"Happy Smile Super Challenge Family Wish Show"	""
"755"	"type"	"What is Moe's interior decorator's (Fomichael) nickname?"	""	""	""	""	"The Dean of Design"	""
"756"	"type"	"What disease does Rod Flanders have?"	""	""	""	""	"Diabetes"	""
"757"	"type"	"Why has Carl been cobbling shoes?"	""	""	""	""	"He has severe schizophrenia"	""
"758"	"type"	"What is Bart doing during Nelson's first ever 'Ha ha'?"	""	""	""	""	"Lemonade stand"	""
"759"	"type"	"What is Homer's mother's name?"	""	""	""	""	"Mona Simpson"	""
"760"	"type"	"What is Homer's new boss' name, when the Simpsons move to Cypress Creek?"	""	""	""	""	"Hank Scorpio"	""
"761"	"type"	"What Major League Baseball player takes Homer's spot on the Springfield Nuclear Power Plant softball team?"	""	""	""	""	"Darryl Strawberry"	""
"762"	"type"	"When Bart creates a comic and subsequent internet series, what does he title it?"	""	""	""	""	"Angry Dad"	""
"763"	"type"	"What is the Capital City baseball teams mascot called?"	""	""	""	""	"The Capital City Goofball"	""
"764"	"type"	"What plutonium enriched plant does Laramie Cigarettes offer to pay $150 million for?"	""	""	""	""	"Tomacco"	""
"765"	"type"	"When Homer changed his name to 'Max Power', where did he get the name from?"	""	""	""	""	"A Blow Dryer"	""
"766"	"type"	"What religious cult is Homer sucked into, when Glen and Jene replace the words 'Batman' with 'Leader' in the Batman theme?"	""	""	""	""	"Movementarianism"	""
"767"	"type"	"Who says to Lisa 'The Grand Exulted Leader requests a moment of your time'?"	""	""	""	""	"Principal Skinner"	""
"768"	"type"	"What character attempts to seduce a member of this band?"	""	""	""	""	"Mrs. Krabappel"	""
"769"	"type"	"Who voices this character?"	""	""	""	""	"Phil Hartman"	""
"770"	"type"	"What is Marge scared of?"	""	""	""	""	"Flying and Possums"	""
"771"	"type"	"What sport does Marge win a gold for in the Winter Olympic Games with Homer?"	""	""	""	""	"Curling"	""
"772"	"type"	"Who is Marge's neighbour with the initials RP?"	""	""	""	""	"Ruth Powers"	""
"773"	"type"	"What did Marge cook to get into the Auntie Ovenfresh competition?"	""	""	""	""	"Dessert Dogs"	""
"774"	"type"	"What gym does Marge open?"	""	""	""	""	"Shapes"	""
"775"	"type"	"What is Marge's dads name?"	""	""	""	""	"Clancy"	""
"776"	"type"	"What internet game was Marge addicted to?"	""	""	""	""	"Earthland Realms"	""
"777"	"type"	"What book does Marge write first in 'Diatribe of a Mad Housewife'?"	""	""	""	""	"The Harpooned Heart"	""
"778"	"type"	"What book do Homer and Marge start making at the end of 'Diatribe of a Mad Housewife'?"	""	""	""	""	"Who Really Killed JFK"	""
"779"	"type"	"What did Marge learn about when the boys learnt math?"	""	""	""	""	"Sacagawea"	""
"780"	"type"	"What type of necklace does Lisa wear almost every day?"	""	""	""	""	"Pearl necklace"	""
"781"	"type"	"What is the cartoon about a cat and mouse called?"	""	""	""	""	"Itchy and Scratchy"	""
"782"	"type"	"What is the name of the Drunk who is always at Moe's?"	""	""	""	""	"Barney Gumble"	""
"783"	"type"	"What is the Clown's stage name?"	""	""	""	""	"Krusty the Clown"	""
"784"	"type"	"What is the name of their cat?"	""	""	""	""	"Snowball"	""
"785"	"type"	"What is the chief of police's name?"	""	""	""	""	"Clancy Wiggum"	""
"786"	"type"	"What is Marge's maiden name?"	""	""	""	""	"Bouvier"	""
"787"	"type"	"Who owns the above bar?"	""	""	""	""	"Moe Szyslak"	""
"788"	"type"	"What is Homer's favorite food/snack?"	""	""	""	""	"Donuts"	""
"789"	"type"	"What's Barts' teachers' name?"	""	""	""	""	"Edna Krabappel"	""
"790"	"type"	"What is Lisa's (sarcastic) explanation of what the parents of the town have become?"	""	""	""	""	"Reverse Vampires"	""
"791"	"type"	"What do the students spend forty minutes trying to find on a map?"	""	""	""	""	"Canada"	""
"792"	"type"	"What does Moe say people want to take from him because he is 'sixty-four grand in the hole'?"	""	""	""	""	"His Thumbs"	""
"793"	"type"	"What word means 'large or immense' and is used 'in the pejorative sense'?"	""	""	""	""	"Great"	""
"794"	"type"	"When Birch Barlow starts a question with a hypothetical situation where Mayor Quimby's house is ransaked, what is his question about?"	""	""	""	""	"The Budget"	""
"795"	"type"	"What two animals does the esquilax have for its head and its body?"	""	""	""	""	"Rabbit And Rabbit"	""
"796"	"type"	"What movie (and to a lesser extent, TV series of the same name) does Bart's ballet remind Nelson of?"	""	""	""	""	"Fame"	""
"797"	"type"	"What does Bart compare Jessica to which is 'sweet on the outside, poison on the inside'"	""	""	""	""	"A Milk Dud"	""
"798"	"type"	"Which country does Marge say one couldn't fit in Dr. Zweig's room?"	""	""	""	""	"England"	""
"799"	"type"	"What is the puppies' mother called?"	""	""	""	""	"She's The Fastest"	""
"800"	"type"	"Who tells Homer 'Just write a check and I'll release some more endorphins.'"	""	""	""	""	"His brain"	""
"801"	"type"	"When he calls Australia, Bart pretends to be a Doctor from the International _____ Commission."	""	""	""	""	"Drainage"	""
"802"	"type"	"Which Broadway musical does the rest of the Simpson family go to see?"	""	""	""	""	"Kicking' It: A Musical Journey Through the Betty Ford Centre"	""
"803"	"type"	"Whose legs does Homer mistake for his own on the road coach?"	""	""	""	""	"Wadlow"	""
"804"	"type"	"Why did Homer end up running for his life?"	""	""	""	""	"Threw a banana peel at a pimp"	""
"805"	"type"	"What does the actor playing Homer say which makes Bart think something's not right?"	""	""	""	""	"B'oh"	""
"806"	"type"	"What 'Itchy & Scratchy' merchandise does Bart buy for $350?"	""	""	""	""	"Animation Cel"	""
"807"	"type"	"What does Mr. Burns originally tell the Nuclear Regulatory Commission that his plant makes?"	""	""	""	""	"Cookies"	""
"808"	"type"	"What does Krusty give away to Homer?"	""	""	""	""	"Trampoline"	""
"809"	"type"	"Which cartoon character did Ralph once claim to see outside?"	""	""	""	""	"Snagglepuss"	""
"810"	"type"	"What feature is Gamblor, the gambling monster, said to have?"	""	""	""	""	"Neon Claws"	""
"811"	"type"	"What name does Homer make up, which turns out to be the name of someone at the bar?"	""	""	""	""	"Joey Jo Jo Junior Shabadoo"	""
"812"	"type"	"What get shipped in the boxes made by the box factory?"	""	""	""	""	"Nails"	""
"813"	"type"	"What does Moe teach at the Adult Education Annex to be used as self defense?"	""	""	""	""	"Funk Dancing"	""
"814"	"type"	"What do the kids roast on a campfire, instead of marshmallows?"	""	""	""	""	"Pine Cone"	""
"815"	"type"	"What did Grampa win on 'a crooked '50s game show'?"	""	""	""	""	"His House"	""
"816"	"type"	"What brand of 'chewable morphine' does Bart ask for?"	""	""	""	""	"Flintstones"	""
"817"	"type"	"What food does Bart suggest Lisa and he should get if one of them has a good report, and one of them has a bad report?"	""	""	""	""	"Poison Pizza"	""
"818"	"type"	"What does Homer get stuck on his head twice?"	""	""	""	""	"Plunger"	""
"819"	"type"	"What is 'Eastern Europe's favorite cat-and-mouse team' that replaces Itchy and Scratchy on Krusty's show?"	""	""	""	""	"Worker And Parasite"	""
"820"	"type"	"What language can Marge speak, according to her resume?"	""	""	""	""	"Swahili"	""
"821"	"type"	"What adjective is used by Chief Wiggum to describe Snake on the show 'Cops: In Springfield'?"	""	""	""	""	"Hatless"	""
"822"	"type"	"What does Homer try to drink (before being saved by Frank)?"	""	""	""	""	"Sulfuric Acid"	""
"823"	"type"	"Who is the next entrant?"	""	""	""	""	"Martin Prince"	""
"824"	"type"	"What is Hank Scorpio's company name?"	""	""	""	""	"Globex Corp."	""
"825"	"type"	"What drug is Bart presribed in 'Brother's Little Helper'?"	""	""	""	""	"Focusyn"	""
"826"	"type"	"What town do the Simpson's move to when Homer is hired by Hank Scorpio in 'You only move Twice'?"	""	""	""	""	"Cypress Creek"	""
"827"	"type"	"Whose 'Enemies List' does Moe add Barney onto?"	""	""	""	""	"Richard Nixon"	""
"828"	"type"	"Who is only the Beer Baron by night?"	""	""	""	""	"Comic Book Guy"	""
"829"	"type"	"What word does Mr. Largo think Lisa is laughing at?"	""	""	""	""	"Tromboner"	""
"830"	"type"	"Where has Cecil apparently been for a decade in a cave, with his eyes shut, and his fingers in his ears?"	""	""	""	""	"On Mars"	""
"831"	"type"	"What food is know as 'crunch patties'?"	""	""	""	""	"Falafel"	""
"832"	"type"	"What is a moth no more harmful than?"	""	""	""	""	"A Ladybug"	""
"833"	"type"	"What is the 'Burn Omni-net' made from?"	""	""	""	""	"Six-Pack Holders"	""
"834"	"type"	"What did 'Clinton' dream of being as a young boy?"	""	""	""	""	"A Baseball"	""
"835"	"type"	"Whom does Homer think Shary Bobbins last worked for?"	""	""	""	""	"Carl"	""
"836"	"type"	"What is Bart asked to tape by Homer?"	""	""	""	""	"The Hockey Game"	""
"837"	"type"	"Whom does Barney think the alien is?"	""	""	""	""	"Santa Claus"	""
"838"	"type"	"Who is best known for playing what superhero?"	""	""	""	""	"Batman"	""
"839"	"type"	"Who is the first character to audition for the role of Poochie?"	""	""	""	""	"Otto"	""
"840"	"type"	"Who voices him?"	""	""	""	""	"Alex Rocco"	""
"841"	"type"	"When Bart records his voice, what band does Homer say he prefers to listen to?"	""	""	""	""	"Cheap Trick"	""
"842"	"type"	"What is the musical called?"	""	""	""	""	"Oh! Streetcar!"	""
"843"	"type"	"Who plays Mitch?"	""	""	""	""	"Lionel Hutz"	""
"844"	"type"	"Who plays Stella?"	""	""	""	""	"Helen Lovejoy"	""
"845"	"type"	"Who is the director of the musical?"	""	""	""	""	"Llewelyn Sinclair"	""
"846"	"type"	"Who causes the hotel room to explode?"	""	""	""	""	"Police"	""
"847"	"type"	"What fad gets Bart a month of detention?"	""	""	""	""	"Yo-yo"	""
"848"	"type"	"Who does Fat Tony think is a 'chinese guy with a mustache'?"	""	""	""	""	"Principal Skinner"	""
"849"	"type"	"What is Springfield's only two-star health spa?"	""	""	""	""	"Rancho Relaxo"	""
"850"	"type"	"What is 'Bonerland' better known as?"	""	""	""	""	"America"	""
"851"	"type"	"What song replaced 'We're Sending Our Love Down The Well' at number one?"	""	""	""	""	"I Do Believe We're Naked"	""
"852"	"type"	"What is the name of the computer that evaluates CANT?"	""	""	""	""	"EMMA"	""
"853"	"type"	"How long is the timer set for on the stink bomb?"	""	""	""	""	"3 Minutes"	""
"854"	"type"	"What does Sarah Wiggum make for the bake sale, that Homer clearly disapproves of?"	""	""	""	""	"Rice crispy treats"	""
"855"	"type"	"How long does Marge have to make her cake?"	""	""	""	""	"27 Minutes"	""
"856"	"type"	"Who does Bart claim to be looking for when Jack Bauer intercepts his phone call?"	""	""	""	""	"Ahmed Adoudi"	""
"857"	"type"	"What can be read on the desk of one of the missing bullies?"	""	""	""	""	"Skinner stinks"	""
"858"	"type"	"What can Bart be seen to be engraving onto his arm with a knife, whilst being sat in the detention room?"	""	""	""	""	"Death before Homework"	""
"859"	"type"	"What does 'HDW' stand for?"	""	""	""	""	"Hot Dog Water"	""
"860"	"type"	"What does Homer try to hit Bart with for messing with his machine?"	""	""	""	""	"An Ax"	""
"861"	"type"	"What is the Charity Bachelor Auction raising money for?"	""	""	""	""	"The Fire Department"	""
"862"	"type"	"Whom does Lisa talk to in the subway?"	""	""	""	""	"Jesus"	""
"863"	"type"	"When calling the relatives, Homer needs the address book, four beers and what?"	""	""	""	""	"His Conversation Hat"	""
"864"	"type"	"When Bart and Lisa are roleplaying a couple trying to buy a house to help Marge, what does Bart say their surname is?"	""	""	""	""	"Superman"	""
